iddesa,pop2020
1107072022,226
1107072023,231
1107072024,189
1107072025,616
1107072026,396
1107080023,536
1107080025,746
1107080026,1308
1107080027,480
1107080028,368
1107080032,750
1107080033,487
1107080034,500
1107080035,750
1107080036,665
1107080037,677
1107080038,406
1107080039,897
1107080040,397
1107080042,155
1107080043,401
1107080044,399
1107080045,440
1107080046,329
1107080047,424
1107080048,287
1107080049,463
1107080050,234
1107080051,407
1107080052,558
1107080053,186
1107080054,414
1107080055,295
1107080056,214
1107080057,505
1107080058,361
1107080059,480
1107080060,214
1107080061,617
1107080062,467
1107080063,252
1107080064,234
1107080065,278
1107080067,832
1107080068,520
1107080069,1528
1107080070,359
1107080071,1383
1107081001,2074
1107081002,383
1107081003,1453
1107081004,4925
1107081005,2160
1107081006,2493
1107081007,1276
1107081008,654
1107081009,1475
1107081010,515
1107081011,251
1107081012,1893
1107081013,618
1107081014,834
1107081015,2443
1107081016,706
1107081017,1002
1107081018,352
1107081019,944
1107081020,378
1107081021,719
1107081022,539
1107081023,232
1107081024,173
1107081025,191
1107081026,680
1107082001,393
1107082002,269
1107082003,502
1107082004,303
1107082005,342
1107082006,583
1107082007,567
1107082008,296
1107082009,429
1107082010,572
1107082011,459
1107082012,850
1107082013,613
1107082014,845
1107082015,529
1107082016,579
1107082017,271
1107082018,431
1107082019,541
1107082020,180
1107082021,240
1107082022,203
1107082023,307
1107082024,149
1107082025,180
1107083001,311
1107083002,341
1107083003,128
1107083004,410
1107083005,444
1107083006,1058
1107083007,718
1107083008,184
1107083009,144
1107083010,338
1107083011,122
1107083012,199
1107083013,362
1107083014,419
1107083015,519
1107083016,307
1107083017,273
1107083018,129
1107083019,94
1107090001,67
1107090002,153
1107090003,251
1107090004,146
1107090005,177
1107090006,108
1107090007,86
1107090008,509
1107090009,290
1107090010,102
1107090011,113
1107090012,452
1107090013,349
1107090014,428
1107090015,212
1107090016,345
1107090017,306
1107090018,243
1108010001,353
1108010002,387
1108010003,463
1108010004,304
1108010005,365
1108010006,187
1108010007,460
1108010008,406
1108010009,783
1108010010,639
1108010011,226
1108010012,127
1108010013,444
1108010014,757
1108010015,231
1108010016,174
1108010017,331
1108010018,313
1108010019,157
1108010020,371
1108010021,289
1108010022,189
1108010023,237
1108010024,387
1108010025,252
1108010026,488
1108010027,297
1108010028,1321
1108020007,376
1108020008,556
1108020009,500
1108020010,658
1108020011,1550
1108020012,1248
1108020013,974
1108020014,566
1108020015,406
1108020016,417
1108020017,582
1108020018,704
1108020019,816
1108020020,475
1108020021,1163
1108020022,405
1108020023,345
1108020024,405
1108020025,386
1108020026,373
1108020027,380
1108020028,597
1108020029,212
1108020030,602
1108020031,420
1108020032,224
1108020033,266
1108020034,904
1108021001,622
1108021002,284
1108021003,399
1108021004,474
1108021005,709
1108021006,991
1108030001,327
1108030002,688
1108030003,923
1108030004,1466
1108030005,213
1108030006,543
1108030028,345
1108030029,236
1108030030,158
1108030031,293
1108030032,385
1108030033,230
1108030034,323
1108030035,795
1108030036,800
1108030037,345
1108030038,200
1108030039,241
1108030040,330
1108030041,165
1108030042,256
1108030043,185
1108030044,531
1108030045,397
1108030046,443
1108030047,229
1108030048,230
1108030049,401
1108030050,276
1108030051,828
1108030052,395
1108030053,283
1108030054,388
1108030055,466
1108030056,254
1108030057,187
1108030058,376
1108030059,380
1108030060,275
1108030061,259
1108030062,459
1108030063,531
1108030064,398
1108030065,526
1108030066,376
1108030067,500
1108030068,607
1108030069,628
1108030070,536
1108030071,326
1108030072,449
1108030073,686
1108031001,194
1108031002,450
1108031003,564
1108031004,418
1108031005,400
1108031006,255
1108031007,169
1108031008,249
1108031009,339
1108031010,532
1108031011,358
1108031012,698
1108031013,537
1108031014,495
1108031015,730
1108031016,748
1108031017,374
1108031018,378
1108031019,210
1108031020,404
1108031021,175
1108031022,548
1108031023,606
1108031024,374
1108031025,642
1108031026,206
1108031027,678
1108031028,585
1108031029,552
1108031030,239
1108031031,282
1108031032,479
1108040016,697
1108040017,561
1108040019,532
1108040020,99
1108040021,527
1108040022,1046
1108040023,288
1108040024,777
1108040025,326
1108040026,557
1108040027,314
1108040028,332
1108040029,208
1108040030,160
1108040031,137
1108040032,310
1108040033,748
1108040034,1463
1108040035,202
1108040036,424
1108040037,363
1108040038,375
1108040039,842
1108040040,433
1108040041,393
1108040047,422
1108040048,362
1108040049,621
1108040050,325
1108040051,310
1108040052,323
1108040053,360
1108040054,319
1108040055,487
1108040056,1223
1108040057,277
1108040058,344
1108040059,1412
1108040060,763
1108040061,623
1108040062,472
1108040063,297
1108040064,1006
1108040065,285
1108040066,224
1108040067,604
1108040068,1271
1108041001,259
1108041002,194
1108041003,222
1108041004,274
1108041005,109
1108041006,126
1108041007,195
1108041008,469
1108041009,2459
1108041010,1427
1108041011,1552
1108041012,883
1108041013,624
1108042001,233
1108042002,372
1108042003,630
1108042004,431
1108042005,558
1108042006,488
1108042007,1050
1108042008,1866
1108042009,2422
1108042010,1205
1108042011,2048
1108042012,1142
1108050001,182
1108050002,8972
1108050003,1238
1108050004,2076
1108050005,776
1108050006,467
1108050007,794
1108050008,868
1108050009,1043
1108050010,1490
1108050011,485
1108050012,1698
1108050013,296
1108060001,488
1108060002,264
1108060003,449
1108060004,864
1108060005,699
1108060006,311
1108060007,821
1108060008,599
1108060009,653
1108060010,424
1108060011,599
1108060012,532
1108060013,762
1108060014,1192
1108060015,623
1108060016,2017
1108060017,836
1108060018,578
1108060019,981
1108060020,737
1108060021,602
1108060022,730
1108060023,308
1108060024,1251
1108060026,1024
1108060027,401
1108060028,1077
1108060029,2716
1108060030,2398
1108061001,2025
1108061002,914
1108061003,6070
1108061004,807
1108061005,1107
1108061006,1528
1108061007,3164
1108061008,829
1108061009,949
1108061010,599
1108061011,1106
1108061012,1447
1108061013,602
1108070005,1138
1108070009,393
1108070010,951
1108070011,966
1108070012,379
1108070013,555
1108070014,703
1108070015,541
1108070016,616
1108070017,821
1108070018,433
1108070019,291
1108070020,1412
1108070021,560
1108070022,458
1108070023,921
1108070024,321
1108070025,358
1108070026,643
1108070027,1104
1108070028,906
1108070029,518
1108070030,530
1108070031,448
1108070032,437
1108070033,535
1108070034,604
1108070035,789
1108070036,701
1108070037,641
1108070038,501
1108070039,198
1108070040,136
1108070041,221
1108070042,564
1108070043,322
1108070044,202
1108070045,387
1108070046,195
1108070047,326
1108070048,535
1108070049,730
1108070050,444
1108070051,311
1108070052,264
1108070053,348
1108070054,558
1108080001,318
1108080002,548
1108080003,247
1108080004,346
1108080005,143
1108080006,233
1108080007,1174
1108080008,244
1108080009,585
1108080010,1314
1108080011,883
1108080012,664
1108080013,926
1108080014,444
1108080015,407
1108080016,477
1108080017,586
1108080018,644
1108080019,561
1108080020,944
1108080021,983
1108080022,623
1108080023,356
1108080024,120
1108080025,357
1108080026,344
1108080027,610
1108080028,485
1108080029,377
1108080030,444
1108080031,302
1108080032,818
1108080035,574
1108080036,317
1108080037,392
1108080038,297
1108080039,193
1108080042,423
1108080043,383
1108081001,682
1108081002,419
1108081003,432
1108081004,361
1108081005,434
1108081006,423
1108081007,756
1108081008,759
1108081009,226
1108081010,263
1108081011,301
1108081012,419
1108081013,549
1108081014,382
1108081015,284
1108081016,112
1108081017,398
1108081018,338
1108081019,858
1108081020,152
1108081021,636
1108081022,580
1108081023,1022
1108081024,256
1108081025,386
1108081026,1996
1108090001,633
1108090002,916
1108090003,580
1108090004,209
1108090005,286
1108090006,469
1108090007,460
1108090008,464
1108090009,309
1108090010,254
1108090011,132
1108090012,279
1108090013,262
1108090014,138
1108090015,270
1108090016,625
1108090017,614
1108090018,408
1108090019,493
1108090020,376
1108090021,278
1108090022,625
1108090023,507
1108090024,1638
1108090025,341
1108090026,736
1108090027,998
1108090028,1125
1108090029,1161
1108090030,438
1108090031,910
1108090032,670
1108090033,630
1108090034,246
1108090035,335
1108090036,506
1108090037,333
1108090038,610
1108090039,379
1108090040,527
1108090041,217
1108090042,1111
1108090043,1206
1108090044,1371
1108090045,1630
1108090046,1599
1108090047,833
1108090048,827
1108090049,2033
1108090050,902
1108091001,1413
1108091002,695
1108091003,1038
1108091004,1089
1108091005,1085
1108091006,1008
1108091007,2542
1108091008,709
1108091009,1567
1108091010,939
1108091011,3484
1108091012,542
1108100001,448
1108100002,237
1108100003,240
1108100004,101
1108100005,963
1108100021,282
1108100022,676
1108100023,682
1108100024,656
1108100025,713
1108100026,492
1108100027,468
1108100028,197
1108100029,602
1108100031,402
1108100049,173
1108100050,486
1108100051,389
1108100052,345
1108100053,259
1108100054,595
1108100055,383
1108100056,343
1108100057,506
1108100058,655
1108100059,654
1108100060,218
1108100061,292
1108100062,308
1108100063,421
1108100064,507
1108100065,471
1108100066,354
1108100067,428
1108100068,86
1108101001,278
1108101002,175
1108101003,639
1108101004,608
1108101005,375
1108101006,470
1108101007,431
1108101008,1319
1108101009,435
1108101010,467
1108101011,266
1108101012,504
1108101013,233
1108101014,610
1108101015,292
1108102001,184
1108102002,279
1108102003,347
1108102004,747
1108102005,231
1108102006,233
1108102007,230
1108102008,394
1108102009,359
1108102010,360
1108102011,364
1108102012,483
1108102013,591
1108102014,216
1108102015,478
1108102016,245
1108102017,236
1108102018,1181
1108110014,452
1108110015,508
1108110017,702
1108110018,1925
1108110019,3806
1108110020,2004
1108110021,789
1108110022,1597
1108110023,1990
1108110024,2388
1108110025,4793
1108110026,5695
1108110027,872
1108110028,5222
1108110029,376
1108110030,660
1108110031,1155
1108110032,861
1108110033,1161
1108110034,747
1108110035,757
1108110036,1072
1108110037,818
1108110038,947
1108110039,1017
1108110040,1051
1108110041,2164
1108110042,1128
1108110043,2302
1108110044,2464
1108110045,1541
1108110046,457
1108111001,516
1108111002,684
1108111003,403
1108111004,308
1108111005,666
1108111006,654
1108111007,1225
1108111008,290
1108111009,473
1108111010,706
1108111011,490
1108111012,693
1108111013,907
1108111014,422
1108120001,534
1108120002,830
1108120003,985
1108120004,949
1108120005,2812
1108120006,3082
1108120007,961
1108120008,1761
1108120009,508
1108120010,751
1108120011,781
1108120012,431
1108120013,2048
1108120014,1006
1108120015,542
1108120016,571
1108120017,322
1108120018,780
1108120019,420
1108120020,365
1108120021,181
1108120022,291
1108120023,992
1108120024,292
1108120025,37
1108120026,145
1108130001,235
1108130002,397
1108130003,263
1108130004,395
1108130005,171
1108130006,168
1108130007,503
1108130008,180
1108130009,189
1108130010,234
1108130011,181
1108130012,305
1108130013,421
1108130014,161
1108130015,205
1108130016,310
1108130017,739
1109010003,2189
1109010004,1597
1109010005,1266
1109010006,1367
1109010007,26
1109010008,4260
1109011001,997
1109011002,1945
1109011003,1703
1109011004,389
1109070001,522
1109070002,433
1109070003,388
1109070004,514
1109070005,466
1109070006,228
1109070007,589
1109070008,403
1109070009,582
1109070010,234
1109070011,1192
1109070012,798
1109070013,674
1109070014,511
1109070015,421
1109070016,789
1109070017,512
1109070018,900
1109070019,586
1109070020,766
1109070021,526
1109070022,441
1109070023,993
1109070024,786
1109070025,554
1109070026,1011
1109070027,317
1109070028,403
1109070029,635
1109070030,435
1109070031,474
1109070032,425
1109070033,451
1109070039,628
1109071001,504
1109071002,547
1109071003,437
1109071004,304
1109071005,424
1109071006,484
1109071007,517
1109071008,352
1109071009,374
1109071010,418
1109071011,439
1109071012,291
1109071013,189
1109071014,502
1109071015,1056
1109071016,683
1109071017,397
1109071018,738
1109071019,1151
1109071020,546
1109071021,344
1109080032,1055
1109080033,1721
1109080034,1266
1109080044,796
1109080045,1433
1109080046,1313
1109080047,1039
1109080048,551
1109080049,668
1109080050,738
1109080051,524
1109080052,592
1109080053,715
1109080054,493
1109080055,551
1109080056,695
1109080057,557
1109080058,783
1109080059,840
1109080060,724
1109080069,296
1109080070,704
1109080071,488
1109080072,323
1109080073,694
1109080074,412
1109080075,404
1109080076,322
1109080077,851
1109081001,800
1109081002,510
1109081003,615
1109081004,467
1109081005,661
1109081006,284
1109081007,467
1109081008,1119
1109081009,607
1109081010,1000
1109081011,653
1109081012,660
1109081013,827
1109081014,469
1109081015,629
1109081016,317
1109081017,468
1109081018,404
1109081019,461
1109081020,810
1109081021,404
1109081022,689
1109081023,981
1109081024,1464
1109081025,945
1109081026,821
1109081027,865
1109081028,501
1109081029,1371
1109081030,597
1109081031,1417
1109081032,1507
1109081033,301
1109081034,667
1109081035,1000
1109081036,1118
1109081037,730
1109081038,486
1109081039,966
1109081040,817
1109081041,701
1109081042,746
1109081043,712
1109081044,474
1109081045,793
1109081046,703
1109081047,464
1109081048,325
1109090001,231
1109090002,469
1109090003,339
1109090004,205
1109090005,300
1109090006,525
1109090007,676
1109090008,452
1109090009,393
1109090010,713
1109090011,443
1109090012,733
1109090013,442
1109090014,142
1109090015,79
1109090016,655
1109090017,285
1109090018,1033
1109090019,596
1109100001,1115
1109100002,995
1109100003,1048
1109100004,1068
1109100005,720
1109100006,921
1109100007,790
1109100008,778
1109100009,630
1109100010,574
1109100011,881
1109100012,806
1109100013,884
1109100014,1811
1109100015,689
1109100016,882
1109100017,320
1109100018,982
1109100019,958
1109100020,920
1109100021,1185
1109100022,1035
1109100023,1751
1109100024,808
1109100025,810
1109100026,1590
1109100027,1401
1109100029,593
1109111001,738
1109111002,224
1109111003,199
1109111004,654
1109111005,799
1109111006,904
1109111007,768
1109111008,667
1109111009,425
1109111010,297
1109111011,598
1109111012,845
1109111013,1052
1109111014,539
1109111015,77
1109111016,739
1109111017,374
1109111018,402
1109112001,172
1109112002,710
1109112003,770
1109112004,463
1109112005,471
1109112006,473
1109112007,693
1109112008,498
1109112009,567
1109112010,718
1109112011,565
1109112012,674
1109112013,308
1109120001,247
1109120002,482
1109120003,184
1109120004,251
1109120005,132
1109120006,226
1109120007,372
1109120008,248
1109120009,318
1109120010,856
1109120011,108
1109120012,655
1109120013,552
1109120014,358
1109120015,238
1109120016,530
1109120017,664
1109120018,502
1109120019,757
1109120020,464
1109120021,334
1109120022,772
1109120023,511
1109120024,300
1109120025,320
1109120026,326
1109120027,362
1109120028,737
1109120029,218
1109120030,539
1109120031,480
1109120032,974
1109120033,242
1109120034,646
1109120035,832
1109120036,391
1109120037,160
1109120038,374
1109120039,516
1109120040,251
1109120041,293
1109120042,385
1109120043,622
1109120044,419
1109120045,793
1109120046,379
1109120047,367
1109120048,379
1109120049,615
1109130001,474
1109130002,796
1109130003,263
1109130004,353
1109130005,458
1109130006,533
1109130007,846
1109130008,946
1109130009,463
1109130010,376
1109130011,463
1109130012,708
1109130013,382
1109130014,422
1109130015,279
1109130016,305
1109130017,350
1109130018,556
1109130019,247
1109130020,380
1109140001,254
1109140002,479
1109140003,274
1109140004,469
1109140005,82
1109140006,168
1109140007,254
1109140008,299
1109140009,470
1109140010,325
1109140011,261
1109140012,450
1109140013,448
1109140014,258
1109140015,550
1109140016,283
1109140017,177
1109140018,457
1109140019,302
1109140020,365
1109140021,370
1109140022,268
1109140023,193
1109140024,425
1109140025,326
1109140026,264
1109140027,355
1109140028,272
1109140029,222
1109140030,442
1109140031,210
1109140032,348
1109140033,390
1109140034,407
1109140035,231
1109140036,422
1109140037,343
